Date,Price,Open,High,Low,Change %
2021-10-28,56.435,56.435,56.435,56.435,-0.54%
2021-10-29,56.443,56.443,56.443,56.443,0.02%
2021-11-02,56.89,56.89,56.89,56.89,0.79%
2021-11-03,57.193,57.193,57.193,57.193,0.53%
2021-11-04,57.625,57.625,57.625,57.625,0.76%
2021-11-05,57.928,57.928,57.928,57.928,0.53%
2021-11-08,58.232,58.232,58.232,58.232,0.53%
2021-11-09,58.027,58.027,58.027,58.027,-0.35%
2021-11-10,57.758,57.758,57.758,57.758,-0.46%
2021-11-11,57.938,57.938,57.938,57.938,0.31%
2021-11-12,57.92,57.92,57.92,57.92,-0.03%
2021-11-15,58.447,58.447,58.447,58.447,0.91%
2021-11-16,59.022,59.022,59.022,59.022,0.98%
2021-11-17,59.493,59.493,59.493,59.493,0.80%
2021-11-18,59.211,59.211,59.211,59.211,-0.47%
2021-11-19,59.253,59.253,59.253,59.253,0.07%
2021-11-22,59.78,59.78,59.78,59.78,0.89%
2021-11-23,59.169,59.169,59.169,59.169,-1.02%
2021-11-24,59.043,59.043,59.043,59.043,-0.21%
2021-11-25,59.272,59.272,59.272,59.272,0.39%
2021-11-26,58.687,58.687,58.687,58.687,-0.99%
2021-11-29,57.773,57.773,57.773,57.773,-1.56%
2021-11-30,57.919,57.919,57.919,57.919,0.25%
2021-12-01,57.014,57.014,57.014,57.014,-1.56%
2021-12-02,56.628,56.628,56.628,56.628,-0.68%
2021-12-03,57.406,57.406,57.406,57.406,1.37%
2021-12-06,57.276,57.276,57.276,57.276,-0.23%
2021-12-07,58.433,58.433,58.433,58.433,2.02%
2021-12-08,59.218,59.218,59.218,59.218,1.34%
2021-12-09,59.115,59.115,59.115,59.115,-0.17%
2021-12-10,59.04,59.04,59.04,59.04,-0.13%
2021-12-13,59.41,59.41,59.41,59.41,0.63%
2021-12-14,59.12,59.12,59.12,59.12,-0.49%
2021-12-15,58.747,58.747,58.747,58.747,-0.63%
2021-12-16,59.413,59.413,59.413,59.413,1.13%
2021-12-17,58.999,58.999,58.999,58.999,-0.70%
2021-12-20,58.189,58.189,58.189,58.189,-1.37%
2021-12-21,57.87,57.87,57.87,57.87,-0.55%
2021-12-22,58.779,58.779,58.779,58.779,1.57%
2021-12-23,59.33,59.33,59.33,59.33,0.94%
2021-12-27,59.672,59.672,59.672,59.672,0.58%
2021-12-28,60.207,60.207,60.207,60.207,0.90%
2021-12-29,60.365,60.365,60.365,60.365,0.26%
2021-12-30,60.399,60.399,60.399,60.399,0.06%
2021-12-31,60.275,60.275,60.275,60.275,-0.21%
2022-01-03,60.226,60.226,60.226,60.226,-0.08%
2022-01-04,60.199,60.199,60.199,60.199,-0.05%
2022-01-05,59.806,59.806,59.806,59.806,-0.65%
2022-01-06,58.571,58.571,58.571,58.571,-2.06%
2022-01-07,58.424,58.424,58.424,58.424,-0.25%
2022-01-10,57.726,57.726,57.726,57.726,-1.20%
2022-01-11,57.217,57.217,57.217,57.217,-0.88%
2022-01-12,57.377,57.377,57.377,57.377,0.28%
2022-01-13,56.921,56.921,56.921,56.921,-0.79%
2022-01-14,55.94,55.94,55.94,55.94,-1.72%
2022-01-17,55.984,55.984,55.984,55.984,0.08%
2022-01-18,55.866,55.866,55.866,55.866,-0.21%
2022-01-19,55.463,55.463,55.463,55.463,-0.72%
2022-01-20,55.437,55.437,55.437,55.437,-0.05%
2022-01-21,54.954,54.954,54.954,54.954,-0.87%
2022-01-24,54.279,54.279,54.279,54.279,-1.23%
2022-01-25,54.448,54.448,54.448,54.448,0.31%
2022-01-26,53.853,53.853,53.853,53.853,-1.09%
2022-01-27,53.783,53.783,53.783,53.783,-0.13%
2022-01-28,54.255,54.255,54.255,54.255,0.88%
2022-01-31,55.379,55.379,55.379,55.379,2.07%
2022-02-01,55.863,55.863,55.863,55.863,0.87%
2022-02-02,55.828,55.828,55.828,55.828,-0.06%
2022-02-03,55.57,55.57,55.57,55.57,-0.46%
2022-02-04,53.701,53.701,53.701,53.701,-3.36%
2022-02-07,53.846,53.846,53.846,53.846,0.27%
2022-02-08,53.633,53.633,53.633,53.633,-0.40%
2022-02-09,53.979,53.979,53.979,53.979,0.65%
2022-02-10,54.509,54.509,54.509,54.509,0.98%
2022-02-11,53.686,53.686,53.686,53.686,-1.51%
2022-02-14,52.77,52.77,52.77,52.77,-1.70%
2022-02-15,52.91,52.91,52.91,52.91,0.26%
2022-02-16,53.127,53.127,53.127,53.127,0.41%
2022-02-17,53.183,53.183,53.183,53.183,0.11%
2022-02-18,52.379,52.379,52.379,52.379,-1.51%
2022-02-21,51.968,51.968,51.968,51.968,-0.79%
2022-02-22,51.835,51.835,51.835,51.835,-0.26%
2022-02-23,51.579,51.579,51.579,51.579,-0.49%
2022-02-24,51.137,51.137,51.137,51.137,-0.86%
2022-02-25,52.076,52.076,52.076,52.076,1.84%
2022-02-28,52.934,52.934,52.934,52.934,1.65%
2022-03-01,52.661,52.661,52.661,52.661,-0.52%
2022-03-02,52.448,52.448,52.448,52.448,-0.40%
2022-03-03,53.096,53.096,53.096,53.096,1.24%
2022-03-04,52.893,52.893,52.893,52.893,-0.38%
2022-03-07,52.759,52.759,52.759,52.759,-0.25%
2022-03-08,51.119,51.119,51.119,51.119,-3.11%
2022-03-09,50.33,50.33,50.33,50.33,-1.54%
2022-03-10,51.379,51.379,51.379,51.379,2.08%
2022-03-11,50.977,50.977,50.977,50.977,-0.78%
2022-03-14,50.368,50.368,50.368,50.368,-1.19%
2022-03-15,49.788,49.788,49.788,49.788,-1.15%
2022-03-16,51.234,51.234,51.234,51.234,2.91%
2022-03-17,52.207,52.207,52.207,52.207,1.90%
2022-03-18,52.667,52.667,52.667,52.667,0.88%
2022-03-21,53.53,53.53,53.53,53.53,1.64%
2022-03-22,53.334,53.334,53.334,53.334,-0.37%
2022-03-23,54.024,54.024,54.024,54.024,1.29%
2022-03-24,52.94,52.94,52.94,52.94,-2.01%
2022-03-25,53.437,53.437,53.437,53.437,0.94%
2022-03-28,53.633,53.633,53.633,53.633,0.37%
2022-03-29,54.203,54.203,54.203,54.203,1.06%
2022-03-30,54.579,54.579,54.579,54.579,0.69%
2022-03-31,54.42,54.42,54.42,54.42,-0.29%
2022-04-01,54.091,54.091,54.091,54.091,-0.61%
2022-04-04,54.831,54.831,54.831,54.831,1.37%
2022-04-05,55.41,55.41,55.41,55.41,1.06%
2022-04-06,55.203,55.203,55.203,55.203,-0.37%
2022-04-07,54.759,54.759,54.759,54.759,-0.81%
2022-04-08,55.117,55.117,55.117,55.117,0.65%
2022-04-11,54.692,54.692,54.692,54.692,-0.77%
2022-04-12,53.898,53.898,53.898,53.898,-1.45%
2022-04-13,53.596,53.596,53.596,53.596,-0.56%
2022-04-14,53.824,53.824,53.824,53.824,0.42%
2022-04-19,53.269,53.269,53.269,53.269,-1.03%
2022-04-20,54.09,54.09,54.09,54.09,1.54%
2022-04-21,54.136,54.136,54.136,54.136,0.09%
2022-04-22,53.51,53.51,53.51,53.51,-1.16%
2022-04-25,52.332,52.332,52.332,52.332,-2.20%
2022-04-26,53.08,53.08,53.08,53.08,1.43%
2022-04-27,52.209,52.209,52.209,52.209,-1.64%
2022-04-28,53.088,53.088,53.088,53.088,1.68%
2022-04-29,53.964,53.964,53.964,53.964,1.65%
2022-05-02,52.605,52.605,52.605,52.605,-2.52%
2022-05-03,52.642,52.642,52.642,52.642,0.07%
